gene_name	gene_type	block_id	new_mr_sites	patients	isTAD	enhancers	patient_id	geneType_meanScore	num_of_patients	diffExp_pval	dmr_pval	median_scores	mean_scores
PSMA8	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~TES~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_65153_18_23098293_23098293~block_65152_18_23018508_23018508~block_65151_18_22979739_22979739~block_65150_18_22969357_22969357~block_65154_18_23136580_23136580~block_65155_18_23193532_23193532~block_65156_18_23210892_23210892~block_65157_18_23293489_23293489~block_65166_18_23775316_23775316~block_65164_18_23540741_23540741~block_65163_18_23538043_23538043~block_65162_18_23447411_23447411~block_65161_18_23446788_23446788~block_65160_18_23434570_23434570~block_65159_18_23394142_23394142~block_65158_18_23387824_23387837	chr18:mr9442~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr18:mr9543~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer	patient_12~patient_3~patient_11~patient_10~patient_11~patient_6~patient_12~patient_2~patient_9~patient_5~patient_12~patient_0~patient_0~patient_13~patient_7~patient_12	2.8125	11	0.00866084793905642	1.0	0.6866987179487181	0.6053636836559619
DOCK2	gene~gene~gene~gene~gene~gene~gene~gene~gene~gene	block_21836_5_169200864_169200864~block_21835_5_169131901_169131901~block_21834_5_169123330_169123330~block_21833_5_169077645_169077645~block_21837_5_169214065_169214065~block_21838_5_169291523_169291523~block_21842_5_169485004_169485004~block_21841_5_169475641_169475641~block_21840_5_169386692_169386692~block_21839_5_169379572_169379572	nan~nan~nan~chr5:mr54329~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~nan~enhancer~enhancer	patient_3~patient_11~patient_1~patient_3~patient_3~patient_0~patient_4~patient_3~patient_4~patient_3	4.0	5	0.0008293870174054124	0.9999999999996708	0.6538461538459892	0.6051141887068919
ADRA1B	5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~5dist~5dist~5dist~5dist~5dist~5dist	block_21401_5_158909764_158909764~block_21402_5_158985909_158985909~block_21403_5_159014519_159014519~block_21404_5_159039412_159039412~block_21405_5_159103017_159103017~block_21407_5_159325787_159325787~block_21408_5_159335231_159335231~block_21409_5_159386950_159386950~block_21400_5_158861999_158861999~block_21395_5_158722651_158722651~block_21397_5_158818767_158818767~block_21398_5_158829744_158829744~block_21399_5_158835801_158835801~block_21393_5_158674272_158674272	nan~nan~chr5:mr51069~chr5:mr51075~nan~nan~nan~nan~nan~chr5:mr50936~nan~chr5:mr50984~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~2.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_3~patient_6~patient_6~patient_4~patient_6~patient_12~patient_5~patient_12~patient_1~patient_6~patient_13~patient_1~patient_0~patient_13	3.071428571428572	8	4.943753900318538e-05	1.0	0.6144688644688645	0.604871613524943
PSMD1	gene~gene~TSS	block_17266_2_232000789_232000789~block_17265_2_231953693_231953693~block_17264_2_231918414_231918414	nan~chr2:mr84720~nan	1~1~1	1.0~1.0~2.0	enhancer~enhancer~nan	patient_10~patient_6~patient_12	4.0	3	3.6152698451426765e-06	1.0	0.6313470283605274	0.6041350526418021
ULK1	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_57601_12_132306559_132306559~block_57599_12_132071940_132071940~block_57598_12_132029479_132029479~block_57597_12_131961549_131961549~block_57596_12_131929140_131929140~block_57595_12_131862609_131862609~block_57594_12_131852710_131852710~block_57592_12_131828436_131828436~block_57591_12_131750172_131750172~block_57590_12_131731916_131731916~block_57589_12_131730731_131730731~block_57588_12_131720412_131720412~block_57587_12_131702253_131702253	chr12:mr51522~nan~nan~nan~chr12:mr51328~nan~nan~nan~nan~nan~nan~nan~chr12:mr51216	1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer	patient_6~patient_10~patient_5~patient_3~patient_6~patient_13~patient_13~patient_2~patient_12~patient_9~patient_12~patient_12~patient_12	2.6923076923076925	8	1.1045752625724586e-06	0.9999999999999976	0.5512820512820513	0.5994909593295441
EZH2	gene~5dist~5dist~5dist~5dist~5dist~gene	block_32213_7_148508727_148508728~block_32220_7_148741886_148741886~block_32218_7_148699884_148699884~block_32217_7_148697133_148697133~block_32216_7_148603298_148603298~block_32215_7_148596645_148596645~block_32214_7_148562238_148562238	nan~nan~nan~nan~chr7:mr49694~chr7:mr49690~chr7:mr49668	4~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer	patient_0,patient_2,patient_5,patient_6~patient_12~patient_5~patient_5~patient_6~patient_12~patient_5	3.0	5	1.2830259795256857e-08	1.0	0.5424806605146648	0.5981634071804094
TRIB2	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_12246_2_12190597_12190625~block_12245_2_12104893_12104893~block_12254_2_12764150_12764150~block_12253_2_12647818_12647818~block_12252_2_12492051_12492051~block_12251_2_12463187_12463187~block_12250_2_12456896_12456896~block_12249_2_12408891_12408891~block_12248_2_12342089_12342089~block_12247_2_12231724_12231724~block_12244_2_12092510_12092510~block_12243_2_12083599_12083599~block_12242_2_12058517_12058517~block_12241_2_12006518_12006518	nan~nan~nan~nan~nan~nan~nan~nan~chr2:mr6203~nan~chr2:mr6072~nan~nan~chr2:mr6024	2~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_0,patient_5~patient_10~patient_0~patient_10~patient_5~patient_2~patient_1~patient_12~patient_5~patient_6~patient_10~patient_0~patient_11~patient_3	3.0	9	0.0011837736233598392	0.9999999998717376	0.641025641025641	0.5962505649321456
GATA3	TES~gene~5dist~5dist~5dist~5dist~5dist	block_48749_10_8121682_8121682~block_48748_10_8106112_8106112~block_48732_10_7143536_7143536~block_48741_10_7722552_7722749~block_48740_10_7714864_7714864~block_48738_10_7545398_7545398~block_48737_10_7517281_7517281	chr10:mr4349~nan~nan~nan~chr10:mr4118~nan~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer	patient_13~patient_13~patient_8~patient_3~patient_3~patient_6~patient_0	2.8571428571428568	5	3.3792093996398242e-09	0.9999999999997332	0.5370714710468643	0.5954588124464424
DTX1	TSS~gene~TES~gene~TSS~5dist~5dist~5dist	block_57216_12_113496051_113496662~block_57216_12_113496051_113496662~block_57218_12_113535822_113535822~block_57217_12_113533397_113533397~block_57215_12_113494784_113494784~block_57212_12_113374771_113374771~block_57201_12_113005822_113005822~block_57200_12_112961736_112961736	chr12:mr40938~chr12:mr40938~nan~nan~nan~chr12:mr40867~nan~nan	2~2~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~enhancer~nan~nan~enhancer~enhancer	patient_3,patient_9~patient_3,patient_9~patient_3~patient_3~patient_4~patient_0~patient_2~patient_1	3.125	6	7.205842947453345e-07	0.9780919365696914	0.546474358974359	0.5945556752776333
POLB	5dist~5dist~5dist~5dist~5dist	block_39892_8_42029379_42029477~block_39891_8_42004355_42004355~block_39890_8_41982180_41982180~block_39889_8_41979290_41979290~block_39884_8_41786708_41786708	chr8:mr19059~nan~nan~chr8:mr19031~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_6~patient_11~patient_6~patient_0	3.0	4	2.148533772164175e-09	1.0	0.5671266289788008	0.5912556221817081
LMO2	5dist~5dist~5dist~5dist~5dist~gene~gene~TSS~gene~TSS~gene	block_46321_11_34126994_34126994~block_46319_11_34061816_34061816~block_46318_11_33967383_33967383~block_46317_11_33963636_33963636~block_46316_11_33938243_33938243~block_46315_11_33903498_33903498~block_46314_11_33901417_33901417~block_46313_11_33893931_33893931~block_46313_11_33893931_33893931~block_46312_11_33893300_33893300~block_46312_11_33893300_33893300	nan~nan~nan~nan~chr11:mr11804~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~nan~nan~nan	patient_5~patient_5~patient_11~patient_13~patient_5~patient_5~patient_5~patient_4~patient_4~patient_0~patient_0	3.363636363636364	5	3.6654525254214463e-06	0.9999999999999888	0.5477855477855478	0.5894712270366286
STIL	gene~gene~gene~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_3115_1_47731436_47731436~block_3116_1_47739588_47739588~block_3117_1_47768362_47768362~block_3129_1_48664035_48664035~block_3128_1_48492066_48492066~block_3127_1_48488871_48488871~block_3122_1_48210734_48210734~block_3121_1_48193879_48193879~block_3120_1_48116960_48116960~block_3119_1_47962103_47962103	nan~nan~nan~nan~chr1:mr27409~nan~nan~nan~chr1:mr27194~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_4~patient_3~patient_12~patient_4~patient_10~patient_5~patient_11~patient_0~patient_9~patient_4	3.1	8	0.0008590398118815388	0.9990447192348088	0.6192307692307693	0.5873254370632182
GNS	5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~TES	block_56034_12_66083333_66083333~block_56033_12_66054323_66054323~block_56032_12_66037951_66037951~block_56021_12_65651581_65651581~block_56020_12_65545303_65545303~block_56019_12_65537395_65537494~block_56017_12_65414127_65414127~block_56013_12_65141558_65141558~block_56012_12_65102832_65102832	nan~nan~nan~nan~nan~chr12:mr24517~nan~nan~nan	1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~2.0~2.0	enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~nan~nan	patient_13~patient_4~patient_9~patient_9~patient_5~patient_2~patient_13~patient_1~patient_5	2.7777777777777777	6	7.593389755054311e-08	0.9999988677298964	0.4886039886039886	0.5866142049084749
PLA2G2D	5dist~5dist~5dist~5dist~TES~gene~5dist	block_2754_1_20794204_20794204~block_2752_1_20566362_20566362~block_2751_1_20535885_20535885~block_2750_1_20530092_20530092~block_2749_1_20439632_20439632~block_2749_1_20439632_20439632~block_2755_1_20849549_20849549	nan~chr1:mr10744~chr1:mr10720~nan~chr1:mr10659~chr1:mr10659~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~nan~enhancer	patient_12~patient_10~patient_6~patient_11~patient_8~patient_8~patient_7	3.0	6	1.2132650506652977e-06	0.9999999999999998	0.5256410256410257	0.5860232440697775
PLEKHF1	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_64268_19_29509171_29509171~block_64267_19_29478876_29478876~block_64266_19_29474481_29474481~block_64265_19_29380085_29380085~block_64264_19_29324644_29324644~block_64263_19_29256914_29256914~block_64262_19_29225262_29225262~block_64269_19_29519396_29519396~block_64270_19_29593549_29593549~block_64271_19_29691200_29691200~block_64281_19_30146529_30146529	chr19:mr12684~nan~chr19:mr12661~nan~nan~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan~nan~nan~nan~enhancer~enhancer~enhancer~nan	patient_3~patient_0~patient_8~patient_6~patient_1~patient_1~patient_5~patient_11~patient_5~patient_13~patient_10	2.090909090909091	9	9.730422641477367e-08	0.9999997006155942	0.4895104895104895	0.5853576419661675
CYLD	5dist~5dist~5dist~5dist~5dist~5dist	block_62933_16_50546142_50546142~block_62932_16_50479766_50479766~block_62931_16_50437041_50437041~block_62930_16_50419308_50419308~block_62928_16_50272995_50272995~block_62927_16_50052740_50052740	nan~nan~nan~nan~chr16:mr20510~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_2~patient_5~patient_11~patient_5~patient_13~patient_7	3.0	5	8.444318790011105e-08	1.0	0.5164934295843896	0.5851697917152717
TGFB1I1	gene	block_62751_16_31485917_31485917	chr16:mr17381	1	2.0		patient_10	4.0	1	2.25375783053198e-07	0.9999996454023216	0.6696207897852094	0.5848103948926048
PRKD3	gene~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_12771_2_37499870_37499870~block_12781_2_37987981_37987981~block_12780_2_37970122_37970122~block_12779_2_37958806_37958806~block_12778_2_37773434_37773434~block_12777_2_37749417_37749417~block_12776_2_37710159_37710159~block_12775_2_37645596_37645596~block_12774_2_37632325_37632325~block_12773_2_37617027_37617027~block_12772_2_37603714_37603714	nan~chr2:mr16998~nan~nan~nan~chr2:mr16890~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_5~patient_13~patient_3~patient_9~patient_5~patient_9~patient_3~patient_12~patient_5~patient_2	3.0909090909090913	6	5.186074125493725e-06	1.0	0.5407925407925408	0.5835816983077569
ABR	5dist~5dist~gene~TSS~gene~TSS~gene~TSS~gene~gene	block_61113_17_1312060_1312060~block_61109_17_1152960_1152960~block_61108_17_1122808_1122808~block_61107_17_1086691_1086691~block_61107_17_1086691_1086691~block_61106_17_1084980_1084980~block_61106_17_1084980_1084980~block_61105_17_1033903_1033903~block_61105_17_1033903_1033903~block_61104_17_931065_931065	nan~nan~chr17:mr508~chr17:mr493~chr17:mr493~chr17:mr493~chr17:mr493~nan~nan~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~nan~nan~nan~nan~enhancer~enhancer~enhancer	patient_13~patient_11~patient_9~patient_11~patient_11~patient_3~patient_3~patient_6~patient_6~patient_12	3.6	6	0.003382320510315411	0.9999999999512019	0.6256410256410256	0.5813186420577214
CTSB	5dist~5dist~gene	block_39056_8_11892888_11892888~block_39055_8_11887243_11887243~block_39054_8_11706599_11706599	chr8:mr6182~nan~chr8:mr6076	1~1~1	1.0~1.0~1.0	enhancer~enhancer~nan	patient_10~patient_4~patient_5	3.333333333333333	3	1.80313522749744e-08	0.9842924381284912	0.5933428396058896	0.5812060677966061
TTK	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_34102_6_80178102_80178102~block_34101_6_80161682_80161682~block_34100_6_80151461_80151475~block_34099_6_80150639_80150639~block_34098_6_80146611_80146611~block_34097_6_80145760_80145760~block_34096_6_80139203_80139203~block_34095_6_80104763_80104763~block_34094_6_80068841_80068841~block_34093_6_79828389_79828389~block_34092_6_79825015_79825015~block_34104_6_80321055_80321055~block_34107_6_80477106_80477106~block_34112_6_80661522_80661522~block_34111_6_80596095_80596095~block_34110_6_80571862_80571862~block_34109_6_80552496_80552496~block_34108_6_80495490_80495490	chr6:mr30003~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer	patient_5~patient_5~patient_6~patient_4~patient_9~patient_6~patient_4~patient_4~patient_2~patient_5~patient_5~patient_3~patient_4~patient_1~patient_6~patient_6~patient_7~patient_6	2.6666666666666665	8	1.1505277998695367e-05	0.9999999999999988	0.5470085470085471	0.5811949079969736
GAPT	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_19283_5_57691085_57691085~block_19282_5_57640305_57640305~block_19281_5_57602755_57602755~block_19280_5_57597073_57597073~block_19279_5_57579305_57579305~block_19278_5_57527960_57527960~block_19277_5_57513419_57513419~block_19276_5_57461513_57461513~block_19275_5_57366187_57366187~block_19274_5_57364432_57364432~block_19273_5_57338805_57338805~block_19272_5_57278303_57278303~block_19271_5_57226334_57226334~block_19270_5_57211328_57211328~block_19269_5_57178677_57178677~block_19268_5_57050317_57050317~block_19267_5_56991165_56991165~block_19266_5_56971524_56971524~block_19265_5_56967772_56967772~block_19264_5_56927968_56927968	nan~nan~nan~nan~nan~nan~nan~nan~nan~chr5:mr18107~nan~nan~chr5:mr18088~nan~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_11~patient_6~patient_1~patient_13~patient_9~patient_11~patient_6~patient_5~patient_6~patient_6~patient_2~patient_6~patient_12~patient_2~patient_7~patient_2~patient_7~patient_5~patient_13	3.0	9	0.011325146441897627	1.0	0.641025641025641	0.5806775952462957
MYBL1	TSS	block_40406_8_67524644_67524644	chr8:mr27193	1	1.0	enhancer	patient_6	4.0	1	4.69442070961301e-07	0.9997425717699424	0.6593722732993335	0.5796861366496667
PRMT2	5dist~5dist~5dist~5dist~TSS	block_1989_21_48049228_48049228~block_1980_21_47479952_47479952~block_1978_21_47390078_47390078~block_1977_21_47362410_47362410~block_1990_21_48053119_48053119	chr21:mr13079~chr21:mr12822~nan~chr21:mr12778~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~enhancer~nan	patient_3~patient_8~patient_4~patient_5~patient_5	2.8	4	1.1746284019897745e-09	1.0	0.5421211611634458	0.5787528882740305
CD34	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_5937_1_208148703_208148703~block_5953_1_208935744_208935744~block_5956_1_209048608_209048608~block_5955_1_209007445_209007445~block_5954_1_208975878_208975878~block_5952_1_208912653_208912653~block_5951_1_208895683_208895683~block_5950_1_208771682_208771682~block_5949_1_208762853_208762853~block_5948_1_208760141_208760141~block_5947_1_208738254_208738254~block_5946_1_208723181_208723181~block_5945_1_208712244_208712244~block_5944_1_208706160_208706160~block_5943_1_208670543_208670543~block_5942_1_208534803_208534803~block_5941_1_208420140_208420140	nan~nan~nan~nan~nan~chr1:mr75931~nan~chr1:mr75887~nan~nan~nan~nan~chr1:mr75861~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~enhancer~enhancer~enhancer~nan~nan~nan~nan~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~nan	patient_6~patient_10~patient_6~patient_7~patient_10~patient_4~patient_6~patient_12~patient_0~patient_6~patient_5~patient_6~patient_3~patient_2~patient_8~patient_7~patient_12	2.176470588235294	10	2.055924279150492e-05	1.0	0.5422322775263951	0.5748037137360955
SMARCA4	gene~gene	block_64005_19_11141492_11141492~block_64004_19_11103541_11103541	chr19:mr4965~nan	1~1	1.0~1.0	nan~enhancer	patient_10~patient_0	4.0	2	9.903960714887516e-06	0.9870167206712392	0.6109565998632744	0.5747090691624065
CREG1	5dist~5dist~5dist~5dist~5dist~5dist~TSS	block_5054_1_168494224_168494224~block_5053_1_168483376_168483376~block_5051_1_168398610_168398610~block_5049_1_168302563_168302563~block_5048_1_168233459_168233473~block_5043_1_167567669_167567669~block_5042_1_167523527_167523527	nan~chr1:mr61869~nan~nan~nan~nan~chr1:mr61435	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~enhancer~nan	patient_9~patient_12~patient_9~patient_11~patient_5~patient_9~patient_13	2.8571428571428568	5	8.81467863739817e-08	1.0	0.4920919063451336	0.5729690300956437
TNFRSF1A	5dist~5dist~5dist~5dist~5dist	block_54773_12_6889993_6889993~block_54772_12_6846259_6846259~block_54771_12_6827333_6827333~block_54762_12_6542439_6542439~block_54761_12_6505007_6505007	nan~nan~nan~nan~chr12:mr3576	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_3~patient_9~patient_10~patient_3~patient_9	3.0	3	2.1396322038632518e-09	0.9999999614116988	0.5671838877265907	0.5720534726777585
MAP4K2	5dist~5dist~5dist~5dist~TSS	block_47052_11_65252988_65252988~block_47049_11_65018730_65018730~block_47048_11_64930634_64930634~block_47047_11_64844224_64844224~block_47044_11_64572569_64572569	nan~nan~nan~nan~chr11:mr22037	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan	patient_3~patient_6~patient_3~patient_0~patient_8	3.2	4	6.421269977355598e-07	0.9999470506199908	0.5218475406039662	0.5686028406492885
CTSD	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~TES	block_45564_11_2118856_2118856~block_45563_11_2102542_2102542~block_45562_11_2076571_2076571~block_45561_11_2057388_2057388~block_45560_11_2029791_2029791~block_45559_11_2023207_2023207~block_45558_11_1988441_1988441~block_45557_11_1832208_1832208~block_45556_11_1813705_1813705~block_45555_11_1772127_1772127	nan~nan~nan~nan~nan~nan~nan~nan~chr11:mr635~chr11:mr617	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~nan	patient_10~patient_7~patient_4~patient_3~patient_11~patient_2~patient_6~patient_3~patient_7~patient_7	2.7	7	6.665879581755242e-06	0.9999885295767031	0.5141025641025642	0.568502818106897
MEOX1	5dist~5dist~gene	block_61663_17_41820119_41820119~block_61662_17_41788891_41788891~block_61661_17_41728067_41728067	chr17:mr21787~nan~nan	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_2~patient_3~patient_12	3.333333333333333	3	7.078108235523921e-08	0.968228452433438	0.5744830352792893	0.5677601692095426
ETS2	5dist~5dist~gene~gene	block_1859_21_40090011_40090011~block_1858_21_40073379_40073379~block_1860_21_40179021_40179021~block_1861_21_40195619_40195619	nan~chr21:mr9196~chr21:mr9255~nan	1~1~1~1	1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan	patient_6~patient_10~patient_0~patient_0	3.5	3	1.731456970970322e-06	0.999999995339058	0.5581671541305422	0.5675451143615741
GTF2I	5dist~5dist~5dist~5dist~5dist~5dist	block_30131_7_74053430_74053430~block_30130_7_74050124_74050124~block_30125_7_73672147_73672147~block_30124_7_73616026_73616167~block_30122_7_73401297_73401297~block_30121_7_73178945_73178945	nan~nan~chr7:mr29153~nan~nan~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~enhancer~enhancer~enhancer	patient_3~patient_13~patient_3~patient_5~patient_4~patient_5	2.6666666666666665	4	1.196920917431882e-09	1.0	0.5196396488099422	0.5675121320972788
CDKN1C	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_45581_11_3255709_3255709~block_45580_11_3222672_3222672~block_45579_11_3207273_3207273~block_45577_11_3107609_3107609~block_45576_11_3091951_3091951~block_45582_11_3377254_3377254~block_45583_11_3437080_3437080~block_45584_11_3459599_3459599~block_45585_11_3474998_3474998~block_45586_11_3493579_3493579	nan~nan~nan~nan~chr11:mr1138~nan~nan~nan~chr11:mr1330~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_0~patient_8~patient_9~patient_11~patient_11~patient_11~patient_10~patient_13~patient_12~patient_10	2.8	7	2.5961377849181923e-05	0.9999999999095436	0.5307692307692308	0.5674633985932207
CHEK2	gene~gene	block_2167_22_29107469_29107469~block_2166_22_29102891_29102891	nan~chr22:mr6568	1~1	1.0~1.0	enhancer~enhancer	patient_7~patient_2	4.0	2	5.045487713009198e-05	0.9999999301071888	0.5949934002348622	0.5667274693482003
